clinic,sex,day,population
83401,1,2008-03-31,22
83401,1,2008-04-30,23
83401,1,2008-06-30,24
83401,1,2008-07-31,27
83401,1,2008-09-30,36
83401,1,2008-10-31,43
83401,1,2008-12-31,51
83401,1,2009-01-31,59
83401,1,2009-03-31,71
83401,1,2009-04-30,72
83401,1,2009-05-31,74
83401,1,2009-06-30,76
83401,1,2009-07-31,80
83401,1,2009-08-31,83
83401,1,2009-09-30,90
83401,1,2009-10-31,92
83401,1,2009-11-30,98
83401,1,2009-12-31,102
83401,1,2010-01-31,104
83401,1,2010-02-28,108
83401,1,2010-03-31,113
83401,1,2010-04-30,115
83401,1,2010-05-31,117
83401,1,2010-06-30,122
83401,1,2010-07-31,126
83401,1,2010-08-31,130
83401,1,2010-09-30,131
83401,1,2010-10-31,133
83401,1,2010-11-30,136
83401,1,2010-12-31,139
83401,1,2011-01-31,141
83401,1,2011-02-28,146
83401,1,2011-03-31,147
83401,1,2011-04-30,151
83401,1,2011-05-31,152
83401,1,2011-06-30,152
83401,1,2011-07-31,155
83401,1,2011-08-31,157
83401,1,2011-09-30,162
83401,1,2011-10-31,162
83401,1,2011-11-30,164
83401,1,2011-12-31,167
83401,1,2012-01-31,167
83401,2,2007-12-31,2
83401,2,2008-01-31,8
83401,2,2008-03-31,12
83401,2,2008-04-30,17
83401,2,2008-06-30,20
83401,2,2008-07-31,23
83401,2,2008-09-30,27
83401,2,2008-10-31,30
83401,2,2008-12-31,32
83401,2,2009-01-31,36
83401,2,2009-03-31,43
83401,2,2009-04-30,45
83401,2,2009-05-31,48
83401,2,2009-06-30,50
83401,2,2009-07-31,54
83401,2,2009-08-31,55
83401,2,2009-09-30,58
83401,2,2009-10-31,60
83401,2,2009-11-30,65
83401,2,2009-12-31,66
83401,2,2010-01-31,68
83401,2,2010-02-28,69
83401,2,2010-03-31,72
83401,2,2010-04-30,75
83401,2,2010-05-31,75
83401,2,2010-06-30,79
83401,2,2010-07-31,85
83401,2,2010-08-31,87
83401,2,2010-09-30,90
83401,2,2010-10-31,90
83401,2,2010-11-30,92
83401,2,2010-12-31,92
83401,2,2011-01-31,93
83401,2,2011-02-28,93
83401,2,2011-03-31,99
83401,2,2011-04-30,103
83401,2,2011-05-31,106
83401,2,2011-06-30,106
83401,2,2011-07-31,108
83401,2,2011-08-31,109
83401,2,2011-09-30,110
83401,2,2011-10-31,112
83401,2,2011-11-30,114
83401,2,2011-12-31,117
83401,2,2012-01-31,117
84100,,2006-01-31,0
84100,,2010-07-31,1
84100,,2010-08-31,1
84100,,2010-09-30,1
84100,,2010-10-31,1
84100,,2010-11-30,1
84100,,2010-12-31,1
84100,,2011-01-31,1
84100,,2011-02-28,1
84100,,2011-03-31,1
84100,,2011-04-30,1
84100,,2011-05-31,1
84100,,2011-06-30,1
84100,,2011-07-31,1
84100,,2011-08-31,1
84100,,2011-09-30,1
84100,,2011-10-31,1
84100,,2011-11-30,1
84100,,2011-12-31,1
84100,,2012-01-31,1
84100,1,2006-01-31,2
84100,1,2006-03-31,12
84100,1,2006-04-30,15
84100,1,2006-06-30,30
84100,1,2006-07-31,34
84100,1,2006-09-30,57
84100,1,2006-10-31,59
84100,1,2006-12-31,69
84100,1,2007-01-31,79
84100,1,2007-03-31,100
84100,1,2007-04-30,103
84100,1,2007-06-30,120
84100,1,2007-07-31,126
84100,1,2007-09-30,152
84100,1,2007-10-31,160
84100,1,2007-12-31,173
84100,1,2008-01-31,190
84100,1,2008-03-31,222
84100,1,2008-04-30,233
84100,1,2008-06-30,249
84100,1,2008-07-31,259
84100,1,2008-09-30,275
84100,1,2008-10-31,290
84100,1,2008-12-31,309
84100,1,2009-01-31,319
84100,1,2009-03-31,341
84100,1,2009-04-30,355
84100,1,2009-05-31,362
84100,1,2009-06-30,367
84100,1,2009-07-31,377
84100,1,2009-08-31,391
84100,1,2009-09-30,420
84100,1,2009-10-31,430
84100,1,2009-11-30,449
84100,1,2009-12-31,457
84100,1,2010-01-31,464
84100,1,2010-02-28,474
84100,1,2010-03-31,484
84100,1,2010-04-30,499
84100,1,2010-05-31,510
84100,1,2010-06-30,525
84100,1,2010-07-31,530
84100,1,2010-08-31,536
84100,1,2010-09-30,539
84100,1,2010-10-31,545
84100,1,2010-11-30,547
84100,1,2010-12-31,553
84100,1,2011-01-31,557
84100,1,2011-02-28,569
84100,1,2011-03-31,578
84100,1,2011-04-30,592
84100,1,2011-05-31,599
84100,1,2011-06-30,604
84100,1,2011-07-31,614
84100,1,2011-08-31,621
84100,1,2011-09-30,631
84100,1,2011-10-31,636
84100,1,2011-11-30,645
84100,1,2011-12-31,656
84100,1,2012-01-31,669
84100,2,2006-01-31,2
84100,2,2006-03-31,6
84100,2,2006-04-30,6
84100,2,2006-06-30,12
84100,2,2006-07-31,18
84100,2,2006-09-30,30
84100,2,2006-10-31,30
84100,2,2006-12-31,37
84100,2,2007-01-31,43
84100,2,2007-03-31,49
84100,2,2007-04-30,49
84100,2,2007-06-30,57
84100,2,2007-07-31,64
84100,2,2007-09-30,76
84100,2,2007-10-31,81
84100,2,2007-12-31,96
84100,2,2008-01-31,98
84100,2,2008-03-31,110
84100,2,2008-04-30,117
84100,2,2008-06-30,126
84100,2,2008-07-31,129
84100,2,2008-09-30,137
84100,2,2008-10-31,144
84100,2,2008-12-31,161
84100,2,2009-01-31,164
84100,2,2009-03-31,179
84100,2,2009-04-30,186
84100,2,2009-05-31,195
84100,2,2009-06-30,189
84100,2,2009-07-31,201
84100,2,2009-08-31,208
84100,2,2009-09-30,218
84100,2,2009-10-31,222
84100,2,2009-11-30,227
84100,2,2009-12-31,234
84100,2,2010-01-31,238
84100,2,2010-02-28,248
84100,2,2010-03-31,253
84100,2,2010-04-30,257
84100,2,2010-05-31,259
84100,2,2010-06-30,261
84100,2,2010-07-31,266
84100,2,2010-08-31,273
84100,2,2010-09-30,276
84100,2,2010-10-31,277
84100,2,2010-11-30,282
84100,2,2010-12-31,285
84100,2,2011-01-31,288
84100,2,2011-02-28,291
84100,2,2011-03-31,292
84100,2,2011-04-30,298
84100,2,2011-05-31,303
84100,2,2011-06-30,308
84100,2,2011-07-31,310
84100,2,2011-08-31,316
84100,2,2011-09-30,324
84100,2,2011-10-31,329
84100,2,2011-11-30,332
84100,2,2011-12-31,341
84100,2,2012-01-31,353
84111,,2006-01-31,0
84111,,2006-04-30,0
84111,,2006-07-31,0
84111,,2006-10-31,0
84111,,2007-01-31,0
84111,,2007-04-30,0
84111,,2008-01-31,0
84111,,2008-06-30,0
84111,,2008-07-31,0
84111,,2009-05-31,0
84111,,2012-01-31,4
84111,1,2006-01-31,429
84111,1,2006-03-31,471
84111,1,2006-04-30,503
84111,1,2006-06-30,555
84111,1,2006-07-31,585
84111,1,2006-09-30,639
84111,1,2006-10-31,671
84111,1,2006-12-31,710
84111,1,2007-01-31,732
84111,1,2007-03-31,762
84111,1,2007-04-30,784
84111,1,2007-06-30,827
84111,1,2007-07-31,854
84111,1,2007-09-30,886
84111,1,2007-10-31,910
84111,1,2007-12-31,944
84111,1,2008-01-31,960
84111,1,2008-03-31,995
84111,1,2008-04-30,1009
84111,1,2008-06-30,1053
84111,1,2008-07-31,1071
84111,1,2008-09-30,1121
84111,1,2008-10-31,1140
84111,1,2008-12-31,1167
84111,1,2009-01-31,1179
84111,1,2009-03-31,1197
84111,1,2009-04-30,1222
84111,1,2009-05-31,1239
84111,1,2009-06-30,1261
84111,1,2009-07-31,1283
84111,1,2009-08-31,1307
84111,1,2009-09-30,1323
84111,1,2009-10-31,1334
84111,1,2009-11-30,1354
84111,1,2009-12-31,1364
84111,1,2010-01-31,1378
84111,1,2010-02-28,1392
84111,1,2010-03-31,1402
84111,1,2010-04-30,1416
84111,1,2010-05-31,1438
84111,1,2010-06-30,1447
84111,1,2010-07-31,1459
84111,1,2010-08-31,1473
84111,1,2010-09-30,1491
84111,1,2010-10-31,1510
84111,1,2010-11-30,1521
84111,1,2010-12-31,1535
84111,1,2011-01-31,1552
84111,1,2011-02-28,1570
84111,1,2011-03-31,1580
84111,1,2011-04-30,1590
84111,1,2011-05-31,1616
84111,1,2011-06-30,1630
84111,1,2011-07-31,1645
84111,1,2011-08-31,1657
84111,1,2011-09-30,1674
84111,1,2011-10-31,1685
84111,1,2011-11-30,1703
84111,1,2011-12-31,1723
84111,1,2012-01-31,1745
84111,2,2006-01-31,267
84111,2,2006-03-31,295
84111,2,2006-04-30,306
84111,2,2006-06-30,345
84111,2,2006-07-31,365
84111,2,2006-09-30,390
84111,2,2006-10-31,404
84111,2,2006-12-31,434
84111,2,2007-01-31,461
84111,2,2007-03-31,478
84111,2,2007-04-30,488
84111,2,2007-06-30,514
84111,2,2007-07-31,534
84111,2,2007-09-30,552
84111,2,2007-10-31,570
84111,2,2007-12-31,589
84111,2,2008-01-31,604
84111,2,2008-03-31,627
84111,2,2008-04-30,645
84111,2,2008-06-30,674
84111,2,2008-07-31,690
84111,2,2008-09-30,723
84111,2,2008-10-31,736
84111,2,2008-12-31,761
84111,2,2009-01-31,774
84111,2,2009-03-31,791
84111,2,2009-04-30,809
84111,2,2009-05-31,823
84111,2,2009-06-30,838
84111,2,2009-07-31,859
84111,2,2009-08-31,875
84111,2,2009-09-30,883
84111,2,2009-10-31,891
84111,2,2009-11-30,907
84111,2,2009-12-31,920
84111,2,2010-01-31,933
84111,2,2010-02-28,943
84111,2,2010-03-31,960
84111,2,2010-04-30,973
84111,2,2010-05-31,984
84111,2,2010-06-30,995
84111,2,2010-07-31,1007
84111,2,2010-08-31,1018
84111,2,2010-09-30,1035
84111,2,2010-10-31,1047
84111,2,2010-11-30,1061
84111,2,2010-12-31,1067
84111,2,2011-01-31,1081
84111,2,2011-02-28,1097
84111,2,2011-03-31,1112
84111,2,2011-04-30,1123
84111,2,2011-05-31,1143
84111,2,2011-06-30,1153
84111,2,2011-07-31,1165
84111,2,2011-08-31,1180
84111,2,2011-09-30,1194
84111,2,2011-10-31,1208
84111,2,2011-11-30,1218
84111,2,2011-12-31,1230
84111,2,2012-01-31,1241
91100,,2006-07-31,0
91100,,2009-10-31,0
91100,,2011-04-30,1
91100,,2011-05-31,1
91100,,2011-06-30,1
91100,,2011-07-31,2
91100,,2011-08-31,2
91100,,2011-09-30,3
91100,,2011-10-31,5
91100,,2011-11-30,5
91100,,2011-12-31,6
91100,,2012-01-31,7
91100,0,2011-06-30,1
91100,0,2011-07-31,1
91100,0,2011-08-31,1
91100,0,2011-09-30,1
91100,0,2011-10-31,1
91100,0,2011-11-30,1
91100,0,2011-12-31,1
91100,0,2012-01-31,1
91100,1,2006-01-31,138
91100,1,2006-03-31,139
91100,1,2006-04-30,138
91100,1,2006-06-30,165
91100,1,2006-07-31,180
91100,1,2006-09-30,197
91100,1,2006-10-31,207
91100,1,2006-12-31,226
91100,1,2007-01-31,237
91100,1,2007-03-31,285
91100,1,2007-04-30,301
91100,1,2007-06-30,336
91100,1,2007-07-31,372
91100,1,2007-09-30,414
91100,1,2007-10-31,449
91100,1,2007-12-31,496
91100,1,2008-01-31,533
91100,1,2008-03-31,596
91100,1,2008-04-30,617
91100,1,2008-06-30,666
91100,1,2008-07-31,689
91100,1,2008-09-30,717
91100,1,2008-10-31,729
91100,1,2008-12-31,781
91100,1,2009-01-31,805
91100,1,2009-03-31,847
91100,1,2009-04-30,869
91100,1,2009-05-31,882
91100,1,2009-06-30,919
91100,1,2009-07-31,948
91100,1,2009-08-31,972
91100,1,2009-09-30,1006
91100,1,2009-10-31,1032
91100,1,2009-11-30,1055
91100,1,2009-12-31,1069
91100,1,2010-01-31,1087
91100,1,2010-02-28,1097
91100,1,2010-03-31,1129
91100,1,2010-04-30,1158
91100,1,2010-05-31,1175
91100,1,2010-06-30,1193
91100,1,2010-07-31,1216
91100,1,2010-08-31,1236
91100,1,2010-09-30,1244
91100,1,2010-10-31,1258
91100,1,2010-11-30,1268
91100,1,2010-12-31,1275
91100,1,2011-01-31,1294
91100,1,2011-02-28,1310
91100,1,2011-03-31,1326
91100,1,2011-04-30,1346
91100,1,2011-05-31,1367
91100,1,2011-06-30,1387
91100,1,2011-07-31,1404
91100,1,2011-08-31,1424
91100,1,2011-09-30,1445
91100,1,2011-10-31,1479
91100,1,2011-11-30,1506
91100,1,2011-12-31,1530
91100,1,2012-01-31,1548
91100,2,2006-01-31,68
91100,2,2006-03-31,69
91100,2,2006-04-30,69
91100,2,2006-06-30,86
91100,2,2006-07-31,100
91100,2,2006-09-30,119
91100,2,2006-10-31,122
91100,2,2006-12-31,134
91100,2,2007-01-31,141
91100,2,2007-03-31,161
91100,2,2007-04-30,173
91100,2,2007-06-30,197
91100,2,2007-07-31,207
91100,2,2007-09-30,232
91100,2,2007-10-31,241
91100,2,2007-12-31,268
91100,2,2008-01-31,279
91100,2,2008-03-31,308
91100,2,2008-04-30,321
91100,2,2008-06-30,346
91100,2,2008-07-31,364
91100,2,2008-09-30,381
91100,2,2008-10-31,385
91100,2,2008-12-31,409
91100,2,2009-01-31,418
91100,2,2009-03-31,451
91100,2,2009-04-30,459
91100,2,2009-05-31,466
91100,2,2009-06-30,487
91100,2,2009-07-31,506
91100,2,2009-08-31,524
91100,2,2009-09-30,542
91100,2,2009-10-31,552
91100,2,2009-11-30,571
91100,2,2009-12-31,578
91100,2,2010-01-31,589
91100,2,2010-02-28,596
91100,2,2010-03-31,609
91100,2,2010-04-30,619
91100,2,2010-05-31,630
91100,2,2010-06-30,646
91100,2,2010-07-31,656
91100,2,2010-08-31,673
91100,2,2010-09-30,677
91100,2,2010-10-31,683
91100,2,2010-11-30,691
91100,2,2010-12-31,699
91100,2,2011-01-31,713
91100,2,2011-02-28,725
91100,2,2011-03-31,740
91100,2,2011-04-30,746
91100,2,2011-05-31,758
91100,2,2011-06-30,771
91100,2,2011-07-31,783
91100,2,2011-08-31,799
91100,2,2011-09-30,814
91100,2,2011-10-31,830
91100,2,2011-11-30,845
91100,2,2011-12-31,859
91100,2,2012-01-31,873
91114,1,2006-01-31,360
91114,1,2006-03-31,415
91114,1,2006-04-30,440
91114,1,2006-06-30,505
91114,1,2006-07-31,523
91114,1,2006-09-30,581
91114,1,2006-10-31,601
91114,1,2006-12-31,650
91114,1,2007-01-31,688
91114,1,2007-03-31,736
91114,1,2007-04-30,767
91114,1,2007-06-30,820
91114,1,2007-07-31,844
91114,1,2007-09-30,890
91114,1,2007-10-31,907
91114,1,2007-12-31,936
91114,1,2008-01-31,953
91114,1,2008-03-31,984
91114,1,2008-04-30,1001
91114,1,2008-06-30,1026
91114,1,2008-07-31,1046
91114,1,2008-09-30,1088
91114,1,2008-10-31,1117
91114,1,2008-12-31,1155
91114,1,2009-01-31,1190
91114,1,2009-03-31,1228
91114,1,2009-04-30,1245
91114,1,2009-05-31,1267
91114,1,2009-06-30,1289
91114,1,2009-07-31,1308
91114,1,2009-08-31,1317
91114,1,2009-09-30,1336
91114,1,2009-10-31,1354
91114,1,2009-11-30,1369
91114,1,2009-12-31,1388
91114,1,2010-01-31,1397
91114,1,2010-02-28,1410
91114,1,2010-03-31,1424
91114,1,2010-04-30,1446
91114,1,2010-05-31,1460
91114,1,2010-06-30,1478
91114,1,2010-07-31,1498
91114,1,2010-08-31,1515
91114,1,2010-09-30,1533
91114,1,2010-10-31,1554
91114,1,2010-11-30,1562
91114,1,2010-12-31,1569
91114,1,2011-01-31,1583
91114,1,2011-02-28,1593
91114,1,2011-03-31,1616
91114,1,2011-04-30,1630
91114,1,2011-05-31,1651
91114,1,2011-06-30,1665
91114,1,2011-07-31,1677
91114,1,2011-08-31,1689
91114,1,2011-09-30,1704
91114,1,2011-10-31,1714
91114,1,2011-11-30,1719
91114,1,2011-12-31,1728
91114,1,2012-01-31,1746
91114,2,2006-01-31,215
91114,2,2006-03-31,250
91114,2,2006-04-30,262
91114,2,2006-06-30,300
91114,2,2006-07-31,315
91114,2,2006-09-30,345
91114,2,2006-10-31,358
91114,2,2006-12-31,393
91114,2,2007-01-31,415
91114,2,2007-03-31,444
91114,2,2007-04-30,459
91114,2,2007-06-30,489
91114,2,2007-07-31,510
91114,2,2007-09-30,533
91114,2,2007-10-31,548
91114,2,2007-12-31,580
91114,2,2008-01-31,597
91114,2,2008-03-31,614
91114,2,2008-04-30,625
91114,2,2008-06-30,648
91114,2,2008-07-31,664
91114,2,2008-09-30,693
91114,2,2008-10-31,707
91114,2,2008-12-31,726
91114,2,2009-01-31,736
91114,2,2009-03-31,769
91114,2,2009-04-30,780
91114,2,2009-05-31,794
91114,2,2009-06-30,808
91114,2,2009-07-31,819
91114,2,2009-08-31,834
91114,2,2009-09-30,847
91114,2,2009-10-31,861
91114,2,2009-11-30,871
91114,2,2009-12-31,879
91114,2,2010-01-31,896
91114,2,2010-02-28,899
91114,2,2010-03-31,911
91114,2,2010-04-30,916
91114,2,2010-05-31,926
91114,2,2010-06-30,938
91114,2,2010-07-31,954
91114,2,2010-08-31,964
91114,2,2010-09-30,973
91114,2,2010-10-31,986
91114,2,2010-11-30,993
91114,2,2010-12-31,998
91114,2,2011-01-31,1005
91114,2,2011-02-28,1012
91114,2,2011-03-31,1023
91114,2,2011-04-30,1029
91114,2,2011-05-31,1049
91114,2,2011-06-30,1060
91114,2,2011-07-31,1066
91114,2,2011-08-31,1080
91114,2,2011-09-30,1093
91114,2,2011-10-31,1102
91114,2,2011-11-30,1114
91114,2,2011-12-31,1125
91114,2,2012-01-31,1134
93301,,2010-10-31,1
93301,,2010-11-30,1
93301,,2010-12-31,1
93301,,2011-01-31,2
93301,,2011-02-28,2
93301,,2011-03-31,5
93301,,2011-04-30,5
93301,,2011-05-31,5
93301,,2011-06-30,5
93301,,2011-07-31,5
93301,,2011-08-31,5
93301,,2011-09-30,5
93301,,2011-10-31,5
93301,,2011-11-30,5
93301,,2011-12-31,5
93301,,2012-01-31,5
93301,1,2006-01-31,19
93301,1,2006-03-31,22
93301,1,2006-04-30,22
93301,1,2006-06-30,28
93301,1,2006-07-31,27
93301,1,2006-09-30,30
93301,1,2006-10-31,32
93301,1,2006-12-31,34
93301,1,2007-01-31,34
93301,1,2007-03-31,44
93301,1,2007-04-30,66
93301,1,2007-06-30,111
93301,1,2007-07-31,123
93301,1,2007-09-30,137
93301,1,2007-10-31,173
93301,1,2007-12-31,216
93301,1,2008-01-31,232
93301,1,2008-03-31,243
93301,1,2008-04-30,250
93301,1,2008-06-30,266
93301,1,2008-07-31,275
93301,1,2008-09-30,284
93301,1,2008-10-31,302
93301,1,2008-12-31,317
93301,1,2009-01-31,323
93301,1,2009-03-31,349
93301,1,2009-04-30,362
93301,1,2009-05-31,363
93301,1,2009-06-30,368
93301,1,2009-07-31,375
93301,1,2009-08-31,384
93301,1,2009-09-30,391
93301,1,2009-10-31,400
93301,1,2009-11-30,420
93301,1,2009-12-31,439
93301,1,2010-01-31,447
93301,1,2010-02-28,453
93301,1,2010-03-31,460
93301,1,2010-04-30,474
93301,1,2010-05-31,478
93301,1,2010-06-30,484
93301,1,2010-07-31,488
93301,1,2010-08-31,495
93301,1,2010-09-30,501
93301,1,2010-10-31,514
93301,1,2010-11-30,518
93301,1,2010-12-31,519
93301,1,2011-01-31,524
93301,1,2011-02-28,534
93301,1,2011-03-31,546
93301,1,2011-04-30,552
93301,1,2011-05-31,557
93301,1,2011-06-30,562
93301,1,2011-07-31,568
93301,1,2011-08-31,571
93301,1,2011-09-30,573
93301,1,2011-10-31,578
93301,1,2011-11-30,580
93301,1,2011-12-31,581
93301,1,2012-01-31,582
93301,2,2006-01-31,14
93301,2,2006-03-31,14
93301,2,2006-04-30,15
93301,2,2006-06-30,18
93301,2,2006-07-31,19
93301,2,2006-09-30,20
93301,2,2006-10-31,21
93301,2,2006-12-31,21
93301,2,2007-01-31,23
93301,2,2007-03-31,27
93301,2,2007-04-30,42
93301,2,2007-06-30,55
93301,2,2007-07-31,62
93301,2,2007-09-30,77
93301,2,2007-10-31,96
93301,2,2007-12-31,114
93301,2,2008-01-31,120
93301,2,2008-03-31,128
93301,2,2008-04-30,135
93301,2,2008-06-30,141
93301,2,2008-07-31,149
93301,2,2008-09-30,153
93301,2,2008-10-31,168
93301,2,2008-12-31,178
93301,2,2009-01-31,181
93301,2,2009-03-31,194
93301,2,2009-04-30,199
93301,2,2009-05-31,194
93301,2,2009-06-30,199
93301,2,2009-07-31,204
93301,2,2009-08-31,211
93301,2,2009-09-30,214
93301,2,2009-10-31,221
93301,2,2009-11-30,230
93301,2,2009-12-31,252
93301,2,2010-01-31,260
93301,2,2010-02-28,260
93301,2,2010-03-31,266
93301,2,2010-04-30,270
93301,2,2010-05-31,273
93301,2,2010-06-30,275
93301,2,2010-07-31,277
93301,2,2010-08-31,289
93301,2,2010-09-30,294
93301,2,2010-10-31,297
93301,2,2010-11-30,298
93301,2,2010-12-31,299
93301,2,2011-01-31,306
93301,2,2011-02-28,309
93301,2,2011-03-31,314
93301,2,2011-04-30,315
93301,2,2011-05-31,318
93301,2,2011-06-30,322
93301,2,2011-07-31,330
93301,2,2011-08-31,334
93301,2,2011-09-30,337
93301,2,2011-10-31,339
93301,2,2011-11-30,340
93301,2,2011-12-31,343
93301,2,2012-01-31,346
93401,1,2006-03-31,18
93401,1,2006-04-30,30
93401,1,2006-06-30,43
93401,1,2006-07-31,55
93401,1,2006-09-30,75
93401,1,2006-10-31,77
93401,1,2006-12-31,82
93401,1,2007-01-31,87
93401,1,2007-03-31,86
93401,1,2007-04-30,88
93401,1,2007-06-30,89
93401,1,2007-07-31,89
93401,1,2007-09-30,90
93401,1,2007-10-31,90
93401,1,2007-12-31,92
93401,1,2008-01-31,92
93401,1,2008-03-31,94
93401,1,2008-04-30,94
93401,1,2008-06-30,94
93401,1,2008-07-31,96
93401,1,2008-09-30,97
93401,1,2008-10-31,96
93401,1,2008-12-31,98
93401,1,2009-01-31,98
93401,1,2009-03-31,98
93401,1,2009-04-30,98
93401,1,2009-05-31,98
93401,1,2009-06-30,98
93401,1,2009-07-31,99
93401,1,2009-08-31,102
93401,1,2009-09-30,104
93401,1,2009-10-31,104
93401,1,2009-11-30,107
93401,1,2009-12-31,107
93401,1,2010-01-31,108
93401,1,2010-02-28,108
93401,1,2010-03-31,109
93401,1,2010-04-30,109
93401,1,2010-05-31,109
93401,1,2010-06-30,109
93401,1,2010-07-31,109
93401,1,2010-08-31,110
93401,1,2010-09-30,111
93401,1,2010-10-31,112
93401,1,2010-11-30,113
93401,1,2010-12-31,113
93401,1,2011-01-31,113
93401,1,2011-02-28,113
93401,1,2011-03-31,114
93401,1,2011-04-30,114
93401,1,2011-05-31,114
93401,1,2011-06-30,114
93401,1,2011-07-31,114
93401,1,2011-08-31,114
93401,1,2011-09-30,114
93401,1,2011-10-31,114
93401,1,2011-11-30,114
93401,1,2011-12-31,114
93401,1,2012-01-31,114
93401,2,2006-03-31,2
93401,2,2006-04-30,5
93401,2,2006-06-30,16
93401,2,2006-07-31,25
93401,2,2006-09-30,40
93401,2,2006-10-31,42
93401,2,2006-12-31,49
93401,2,2007-01-31,51
93401,2,2007-03-31,51
93401,2,2007-04-30,53
93401,2,2007-06-30,55
93401,2,2007-07-31,55
93401,2,2007-09-30,55
93401,2,2007-10-31,55
93401,2,2007-12-31,55
93401,2,2008-01-31,56
93401,2,2008-03-31,56
93401,2,2008-04-30,57
93401,2,2008-06-30,57
93401,2,2008-07-31,58
93401,2,2008-09-30,58
93401,2,2008-10-31,58
93401,2,2008-12-31,59
93401,2,2009-01-31,60
93401,2,2009-03-31,62
93401,2,2009-04-30,62
93401,2,2009-05-31,62
93401,2,2009-06-30,62
93401,2,2009-07-31,62
93401,2,2009-08-31,62
93401,2,2009-09-30,62
93401,2,2009-10-31,63
93401,2,2009-11-30,64
93401,2,2009-12-31,64
93401,2,2010-01-31,64
93401,2,2010-02-28,64
93401,2,2010-03-31,64
93401,2,2010-04-30,64
93401,2,2010-05-31,64
93401,2,2010-06-30,64
93401,2,2010-07-31,64
93401,2,2010-08-31,64
93401,2,2010-09-30,64
93401,2,2010-10-31,64
93401,2,2010-11-30,64
93401,2,2010-12-31,64
93401,2,2011-01-31,65
93401,2,2011-02-28,65
93401,2,2011-03-31,65
93401,2,2011-04-30,65
93401,2,2011-05-31,65
93401,2,2011-06-30,65
93401,2,2011-07-31,65
93401,2,2011-08-31,65
93401,2,2011-09-30,65
93401,2,2011-10-31,65
93401,2,2011-11-30,65
93401,2,2011-12-31,65
93401,2,2012-01-31,65
95698,,2009-01-31,1
95698,,2009-03-31,1
95698,,2009-04-30,1
95698,,2009-05-31,1
95698,,2009-06-30,1
95698,,2009-07-31,1
95698,,2009-08-31,1
95698,,2009-09-30,1
95698,,2009-10-31,1
95698,,2009-11-30,1
95698,,2009-12-31,1
95698,,2010-01-31,1
95698,,2010-02-28,1
95698,,2010-03-31,1
95698,,2010-04-30,1
95698,,2010-05-31,1
95698,,2010-06-30,1
95698,,2010-07-31,1
95698,,2010-08-31,1
95698,,2010-09-30,1
95698,,2010-10-31,1
95698,,2010-11-30,1
95698,,2010-12-31,1
95698,,2011-01-31,1
95698,,2011-02-28,1
95698,,2011-03-31,1
95698,,2011-04-30,1
95698,,2011-05-31,1
95698,,2011-06-30,1
95698,,2011-07-31,1
95698,,2011-08-31,1
95698,,2011-09-30,1
95698,,2011-10-31,1
95698,,2011-11-30,1
95698,,2011-12-31,1
95698,,2012-01-31,1
95698,1,2009-01-31,4
95698,1,2009-03-31,5
95698,1,2009-04-30,5
95698,1,2009-05-31,5
95698,1,2009-06-30,5
95698,1,2009-07-31,5
95698,1,2009-08-31,5
95698,1,2009-09-30,5
95698,1,2009-10-31,5
95698,1,2009-11-30,10
95698,1,2009-12-31,11
95698,1,2010-01-31,11
